attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_utilization_ratio,total_trans_amt_avg
1,49,F,3,Uneducated,Single,$60K - $80K,Blue,36,4,2,3,3855,211,0.485,0.308,0.055,50
1,42,F,1,College,Married,Less than $40K,Blue,36,3,3,4,2983,0,0.865,0.586,0.0,54
0,54,F,2,Doctorate,Divorced,Less than $40K,Blue,43,6,1,3,1438,1120,0.817,0.75,0.779,63
1,31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,4871,0,0.89,0.789,0.0,81
0,40,F,2,Graduate,Divorced,Less than $40K,Blue,29,5,1,2,2636,1953,0.916,0.591,0.741,65
0,32,F,2,Post-Graduate,Married,$40K - $60K,Blue,24,5,3,1,1553,1177,0.638,0.659,0.758,66
1,45,F,3,High School,Married,$40K - $60K,Blue,37,4,2,4,3304,0,0.532,0.28,0.0,54
1,49,M,4,Post-Graduate,Single,$120K +,Blue,38,3,3,4,34516,2517,0.7,0.486,0.073,43
0,53,F,1,High School,Single,Less than $40K,Blue,47,6,2,3,3378,2134,0.541,0.93,0.632,53
0,34,F,3,Uneducated,Single,$40K - $60K,Blue,27,3,2,4,2313,1775,0.773,0.545,0.767,63
0,49,F,0,Graduate,Single,Less than $40K,Blue,39,4,3,0,2434,0,0.788,0.622,0.0,63
0,60,F,1,College,Single,$40K - $60K,Blue,50,5,1,3,1438,0,0.578,0.714,0.0,49
0,40,M,2,College,Single,$80K - $120K,Blue,36,5,1,4,14544,0,0.768,0.769,0.0,44
1,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621,471,0.85,0.759,0.019,56
0,44,F,2,College,Married,Less than $40K,Blue,33,5,3,2,2337,698,0.836,0.886,0.299,48
0,49,F,2,High School,Married,$40K - $60K,Blue,39,5,3,4,2720,1926,0.602,0.794,0.708,62
0,44,M,2,Graduate,Divorced,$80K - $120K,Blue,37,3,1,3,1965,1021,0.516,0.781,0.52,69
0,47,M,4,Graduate,Married,$60K - $80K,Silver,39,4,2,4,33122,1587,0.475,0.75,0.048,49
0,52,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4,3,2,1438,797,0.87,0.568,0.554,67
0,47,F,1,High School,Married,Less than $40K,Blue,41,3,3,4,2709,2034,0.606,0.84,0.751,53
1,57,F,2,Uneducated,Married,$60K - $80K,Blue,51,3,6,2,2404,284,0.866,0.5,0.118,49
0,41,M,2,High School,Married,$60K - $80K,Blue,36,6,2,2,4499,0,0.765,0.667,0.0,65
1,33,F,3,Post-Graduate,Divorced,$60K - $80K,Blue,25,3,2,4,4734,2517,0.483,0.897,0.532,41
1,55,M,2,Graduate,Married,$120K +,Blue,36,3,2,4,4697,0,0.544,0.478,0.0,54
0,50,M,2,Post-Graduate,Married,$120K +,Gold,35,4,5,3,34516,668,0.894,0.791,0.019,51
0,47,M,3,Doctorate,Divorced,$60K - $80K,Blue,36,4,1,2,2572,1093,0.615,0.83,0.425,58
0,56,M,1,Uneducated,Divorced,$60K - $80K,Blue,43,5,1,4,3110,2378,0.974,0.829,0.765,45
0,41,M,4,High School,Married,$60K - $80K,Blue,36,5,3,2,1734,857,0.752,0.714,0.494,56
0,46,F,5,High School,Married,$60K - $80K,Blue,36,5,3,0,3562,0,0.753,0.75,0.0,54
1,43,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,4,1536,0,0.571,0.333,0.0,54
0,39,M,4,High School,Married,$60K - $80K,Blue,32,4,2,2,19198,2218,0.802,0.667,0.116,49
0,42,F,3,High School,Married,$60K - $80K,Blue,37,3,3,3,4540,2517,0.89,0.737,0.554,72
0,45,F,5,Graduate,Divorced,Less than $40K,Blue,26,3,5,2,1438,1226,0.638,0.818,0.852,64
0,54,F,4,Graduate,Single,Less than $40K,Blue,45,6,2,2,1990,1747,0.924,0.891,0.878,59
0,59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422,1039,0.475,0.512,0.304,51
0,45,F,4,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,1,2192,1464,0.66,0.978,0.668,55
0,43,F,2,College,Married,Less than $40K,Blue,33,4,2,2,5152,1713,0.746,1.036,0.332,68
0,41,M,4,Doctorate,Divorced,Less than $40K,Blue,31,6,2,1,2515,1767,0.665,0.675,0.703,65
1,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2094,0,0.897,0.484,0.0,58
0,48,F,3,Uneducated,Single,$40K - $60K,Blue,36,5,3,3,1906,1259,0.932,0.862,0.661,85
1,42,M,5,High School,Married,$60K - $80K,Blue,22,6,2,4,5096,0,0.808,0.483,0.0,59
0,39,M,1,High School,Divorced,$40K - $60K,Blue,28,5,2,4,2222,0,0.843,0.722,0.0,77
0,42,F,3,Graduate,Divorced,$40K - $60K,Blue,36,3,2,2,3015,0,0.927,0.951,0.0,53
0,48,M,3,Uneducated,Single,$40K - $60K,Blue,36,6,3,2,3786,0,0.715,0.489,0.0,48
0,39,M,3,Uneducated,Married,$40K - $60K,Blue,34,5,1,2,12078,1687,0.482,1.167,0.14,45
0,48,F,3,College,Single,$60K - $80K,Blue,38,3,3,3,6448,1087,0.868,0.667,0.169,58
1,47,F,3,College,Single,Less than $40K,Blue,35,1,3,3,5398,0,0.621,0.333,0.0,52
1,59,F,2,Uneducated,Married,Less than $40K,Blue,51,5,5,4,1438,0,0.656,0.63,0.0,48
1,33,F,0,Uneducated,Single,$40K - $60K,Blue,15,3,2,6,1438,0,0.835,0.69,0.0,51
0,48,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,2,2620,2081,0.99,0.763,0.794,72
0,49,M,2,Uneducated,Married,$60K - $80K,Blue,35,3,3,3,13435,0,0.747,1.154,0.0,63
0,43,F,3,Doctorate,Married,Less than $40K,Blue,29,4,2,3,3186,2517,0.59,0.909,0.79,49
0,42,F,4,Graduate,Married,$40K - $60K,Blue,27,3,1,1,1950,1062,0.48,0.854,0.545,50
0,63,M,0,Doctorate,Single,Less than $40K,Blue,54,5,2,0,7098,2224,0.864,0.788,0.313,58
0,42,F,2,Graduate,Married,Less than $40K,Blue,37,4,2,1,2250,1788,0.523,1.152,0.795,69
0,45,M,5,Doctorate,Married,$120K +,Silver,36,6,1,4,34516,2038,1.007,1.206,0.059,54
0,58,F,1,Doctorate,Married,Less than $40K,Blue,47,5,3,4,2495,2061,0.849,0.707,0.826,62
0,39,F,2,High School,Married,Less than $40K,Blue,32,5,3,1,3086,2213,0.695,0.8,0.717,57
0,53,F,2,Graduate,Married,Less than $40K,Blue,49,4,2,4,1520,0,0.566,0.622,0.0,58
1,38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,4043,2517,0.602,0.621,0.623,55
0,65,M,1,High School,Single,Less than $40K,Blue,54,3,1,3,4599,1438,0.832,0.865,0.313,60
1,38,F,4,College,Married,Less than $40K,Blue,26,3,2,2,1438,0,0.777,0.625,0.0,58
0,55,F,3,Graduate,Divorced,$60K - $80K,Blue,36,4,3,3,7869,1251,0.722,0.729,0.159,51
0,60,F,1,Graduate,Divorced,$40K - $60K,Blue,48,3,3,4,5362,2057,0.763,0.766,0.384,50
0,60,M,0,Doctorate,Divorced,$40K - $60K,Silver,53,4,2,1,16541,1428,0.846,0.907,0.086,53
0,45,F,2,Uneducated,Single,Less than $40K,Blue,38,3,2,1,7486,1758,0.613,0.707,0.235,65
0,42,F,5,Uneducated,Single,Less than $40K,Blue,36,6,3,1,1438,0,0.813,0.95,0.0,59
0,51,F,2,Graduate,Single,$60K - $80K,Blue,32,3,3,1,8365,1504,0.679,0.956,0.18,54
1,56,F,1,College,Single,Less than $40K,Blue,43,3,2,2,2846,0,0.747,0.419,0.0,48
0,49,F,4,Doctorate,Single,Less than $40K,Blue,42,5,1,4,7789,957,0.724,0.842,0.123,48
1,44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,1438,170,0.889,0.406,0.118,56
1,48,F,2,College,Married,$60K - $80K,Blue,37,5,2,4,2220,0,0.737,0.452,0.0,54
0,48,M,3,Post-Graduate,Married,$120K +,Blue,43,5,3,0,6626,1558,1.02,1.333,0.235,57
0,46,F,2,Graduate,Married,$60K - $80K,Blue,36,6,2,1,5547,0,0.85,0.795,0.0,58
0,37,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,1734,987,0.879,0.914,0.569,70
0,41,F,4,College,Married,Less than $40K,Blue,31,4,3,4,2934,933,0.898,0.737,0.318,64
0,44,M,4,High School,Married,$120K +,Blue,33,4,1,4,14527,2070,0.525,0.568,0.142,68
0,48,F,4,Uneducated,Single,Less than $40K,Blue,37,6,3,4,2646,872,0.865,0.739,0.33,53
0,47,M,3,College,Single,$80K - $120K,Blue,38,5,3,3,8185,1556,0.806,0.93,0.19,54
0,46,M,5,High School,Single,$40K - $60K,Blue,37,3,2,3,6340,1985,0.403,0.419,0.313,57
0,62,M,1,Graduate,Single,$80K - $120K,Blue,51,6,2,3,5711,0,0.583,0.674,0.0,60
0,46,F,3,Doctorate,Single,Less than $40K,Blue,34,4,3,4,2258,1600,0.607,0.551,0.709,56
1,43,F,2,Uneducated,Divorced,Less than $40K,Blue,25,5,2,4,2086,2007,1.051,0.6,0.962,52
0,44,F,3,College,Married,$40K - $60K,Blue,34,3,1,2,3256,1013,0.988,0.841,0.311,62
0,50,M,3,High School,Married,$60K - $80K,Blue,35,3,3,2,14854,2136,0.568,0.581,0.144,53
0,49,M,4,College,Divorced,$120K +,Blue,41,3,1,1,7184,1207,0.657,1.0,0.168,55
0,48,M,3,Graduate,Divorced,$40K - $60K,Blue,37,3,2,4,6541,1119,0.496,0.432,0.171,61
0,62,M,0,Uneducated,Single,$40K - $60K,Blue,52,6,1,2,9065,641,0.788,0.627,0.071,56
1,54,M,2,Uneducated,Single,$40K - $60K,Blue,50,2,1,3,3682,2517,0.379,0.25,0.684,46
1,56,F,2,Doctorate,Married,Less than $40K,Blue,51,4,6,5,1438,0,0.699,0.6,0.0,55
1,46,F,4,Graduate,Married,$60K - $80K,Blue,36,4,3,4,2286,0,1.057,0.481,0.0,69
0,57,M,3,High School,Single,$80K - $120K,Blue,38,4,3,1,12663,1028,0.791,0.688,0.081,61
0,48,F,2,College,Single,Less than $40K,Blue,35,3,3,1,1438,816,0.842,0.917,0.567,69
0,39,F,5,Graduate,Single,Less than $40K,Blue,33,5,2,2,1438,668,0.931,0.773,0.464,66
0,45,F,3,High School,Married,$60K - $80K,Blue,34,4,2,1,5056,0,0.905,0.696,0.0,56
1,53,F,0,Graduate,Single,Less than $40K,Blue,40,4,1,4,1438,0,0.503,0.472,0.0,38
0,26,M,0,Post-Graduate,Married,$120K +,Blue,17,4,2,1,30928,2005,0.52,0.756,0.065,53
0,40,M,3,Graduate,Married,$80K - $120K,Blue,21,3,2,0,1804,1040,1.002,0.773,0.576,68
0,43,M,2,College,Married,$80K - $120K,Blue,24,6,1,4,1669,0,0.698,0.788,0.0,60
0,33,F,2,High School,Divorced,$60K - $80K,Blue,15,3,3,4,9725,0,0.75,0.711,0.0,62
0,45,M,1,Uneducated,Single,$60K - $80K,Blue,35,5,3,2,21696,1036,0.965,0.854,0.048,44
0,49,F,2,High School,Married,Less than $40K,Blue,39,5,3,1,2992,1845,0.707,0.75,0.617,51
0,38,F,1,Doctorate,Single,Less than $40K,Blue,26,5,2,4,1934,985,0.72,0.857,0.509,51
0,43,M,5,Uneducated,Married,$120K +,Blue,31,4,3,4,34516,830,0.54,0.541,0.024,66
0,42,F,4,Uneducated,Single,Less than $40K,Blue,36,6,2,1,1734,0,0.593,1.054,0.0,53
0,42,F,4,Uneducated,Single,Less than $40K,Blue,32,3,3,4,1438,838,0.61,0.63,0.583,52
1,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438,886,0.24,0.312,0.616,39
0,48,M,2,Uneducated,Single,$40K - $60K,Blue,44,3,1,2,9673,0,0.655,0.851,0.0,40
0,56,F,2,Doctorate,Single,$40K - $60K,Blue,38,5,1,4,3609,1026,0.67,0.588,0.284,53
1,39,F,2,Uneducated,Single,Less than $40K,Blue,36,4,3,1,1438,576,0.849,0.6,0.4,53
0,39,M,2,Graduate,Single,$40K - $60K,Blue,26,6,3,2,6423,0,1.051,0.795,0.0,61
1,48,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,4,14899,0,0.381,0.368,0.0,58
0,52,F,2,College,Married,$40K - $60K,Blue,41,3,1,1,3224,2111,0.601,0.682,0.655,50
0,44,F,3,High School,Married,Less than $40K,Blue,34,5,3,2,4135,1606,0.734,0.6,0.388,59
0,44,M,1,High School,Married,$60K - $80K,Blue,33,6,2,3,4969,1187,0.714,0.783,0.239,47
0,41,F,3,College,Single,$40K - $60K,Blue,37,3,3,3,8376,1219,0.644,0.75,0.146,52
0,44,M,2,Doctorate,Single,$80K - $120K,Blue,31,5,5,2,3454,2065,0.816,0.718,0.598,60
0,42,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,25944,1987,0.566,0.767,0.077,58
0,49,M,3,High School,Married,$60K - $80K,Blue,29,4,3,1,1438,535,0.678,0.739,0.372,37
1,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556,0,0.69,0.586,0.0,49
1,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,0,3,8701,215,0.527,0.414,0.025,48
1,33,M,2,Uneducated,Single,$40K - $60K,Blue,18,1,1,6,5600,2517,0.628,0.586,0.449,49
0,45,F,3,Graduate,Divorced,Less than $40K,Blue,32,6,1,3,2900,2018,0.705,0.756,0.696,56
0,61,F,0,Graduate,Married,$40K - $60K,Blue,50,3,3,0,4906,2185,0.66,1.088,0.445,56
0,41,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,4,2687,1317,0.58,0.727,0.49,53
0,40,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,4,4464,1418,0.92,0.46,0.318,53
0,51,F,2,Graduate,Single,$40K - $60K,Blue,45,5,1,3,1438,869,0.791,0.967,0.604,69
0,34,F,1,College,Married,Less than $40K,Blue,16,6,1,4,2221,1814,0.82,0.641,0.817,74
0,42,M,4,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2966,2371,0.969,0.844,0.799,53
0,38,F,2,High School,Married,$40K - $60K,Blue,31,4,2,4,1593,1091,0.87,0.718,0.685,61
0,41,F,2,Uneducated,Single,Less than $40K,Blue,31,5,3,3,2450,1490,0.747,0.684,0.608,59
0,53,F,3,Graduate,Divorced,Less than $40K,Blue,42,3,2,4,1529,563,0.785,0.844,0.368,50
0,45,F,3,Graduate,Single,$40K - $60K,Blue,36,5,2,2,6274,883,0.626,0.708,0.141,57
0,43,F,4,College,Single,Less than $40K,Blue,33,5,2,4,1438,0,0.679,0.771,0.0,63
0,41,F,3,Graduate,Married,Less than $40K,Blue,27,6,1,2,2134,1085,0.656,1.027,0.508,56
0,50,M,1,College,Married,$80K - $120K,Blue,33,5,3,2,17158,1211,0.778,0.685,0.071,45
0,51,F,2,Uneducated,Married,$40K - $60K,Blue,36,6,3,3,3359,873,0.785,0.688,0.26,56
0,47,M,3,Graduate,Married,$80K - $120K,Blue,41,6,1,4,11997,1424,0.749,0.86,0.119,51
0,41,F,2,Graduate,Married,Less than $40K,Blue,32,3,3,2,3302,1980,0.625,0.711,0.6,59
1,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687,1689,0.714,0.789,0.629,69
0,53,F,3,Post-Graduate,Married,Less than $40K,Blue,43,4,3,4,1438,0,0.939,0.614,0.0,57
1,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801,316,0.494,0.4,0.175,53
1,53,M,1,Post-Graduate,Single,$60K - $80K,Blue,46,6,2,4,4573,2076,0.839,0.484,0.454,59
1,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,3,2,2860,2517,0.38,0.364,0.88,34
0,46,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,3,2,13387,0,0.746,0.62,0.0,45
0,46,F,2,High School,Single,Less than $40K,Blue,36,3,3,4,2283,1020,0.944,1.125,0.447,54
1,47,F,4,College,Married,Less than $40K,Blue,36,3,3,3,2033,228,0.904,0.72,0.112,59
0,49,F,5,High School,Married,$40K - $60K,Blue,33,6,3,2,2506,1549,0.752,0.936,0.618,52
0,47,F,1,Uneducated,Single,Less than $40K,Blue,36,5,2,3,1438,735,0.762,0.673,0.511,48
0,42,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,6,5,1,2447,2195,0.717,0.667,0.897,56
0,54,F,2,Uneducated,Single,Less than $40K,Blue,41,5,2,4,1438,814,0.675,0.5,0.566,58
0,41,M,2,Graduate,Married,$80K - $120K,Blue,35,3,3,4,10873,1514,0.879,0.783,0.139,62
1,39,F,4,College,Married,$40K - $60K,Blue,28,4,2,4,7596,2199,0.633,0.5,0.289,48
1,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921,2412,0.823,0.375,0.826,79
0,42,F,3,High School,Single,$40K - $60K,Blue,30,4,2,3,10136,0,0.428,0.472,0.0,56
0,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187,1094,0.843,0.649,0.5,69
0,60,F,0,Uneducated,Single,Less than $40K,Blue,48,3,2,3,3302,2517,0.785,0.932,0.762,54
0,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,2,1,30997,2330,0.65,0.841,0.075,47
0,48,F,1,Uneducated,Single,Less than $40K,Blue,38,5,2,0,2578,2424,0.517,0.625,0.94,52
1,51,F,1,College,Married,Less than $40K,Blue,32,5,3,3,1438,0,0.905,0.5,0.0,57
0,48,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,3034,468,0.553,0.784,0.154,63
0,46,F,1,College,Single,Less than $40K,Blue,40,4,2,2,1438,0,0.756,0.596,0.0,51
0,50,F,2,Graduate,Single,$60K - $80K,Blue,36,6,2,4,2611,1824,0.711,0.633,0.699,52
0,54,F,2,Doctorate,Married,$40K - $60K,Blue,43,5,3,2,2222,1398,0.785,0.756,0.629,50
1,37,F,2,Graduate,Divorced,Less than $40K,Blue,30,3,3,4,3328,2517,0.553,0.621,0.756,46
1,43,F,3,College,Married,Less than $40K,Blue,36,2,2,2,2440,1002,0.061,0.105,0.411,36
0,54,F,4,College,Single,$60K - $80K,Blue,48,3,2,2,9723,1307,0.803,0.9,0.134,53
0,60,F,1,Graduate,Single,Less than $40K,Blue,55,4,1,0,2346,2150,0.666,0.8,0.916,51
0,51,M,2,Graduate,Married,$60K - $80K,Silver,36,3,6,3,26142,0,0.651,0.902,0.0,50
1,39,F,4,High School,Single,$60K - $80K,Blue,36,3,2,4,12405,0,0.949,0.444,0.0,80
0,47,M,1,High School,Single,$80K - $120K,Blue,36,4,3,4,17655,0,0.583,0.549,0.0,46
0,51,F,2,College,Married,Less than $40K,Blue,33,3,1,4,4941,786,0.833,1.083,0.159,76
1,30,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1,2,1644,0,0.82,0.517,0.0,57
0,34,F,2,Graduate,Single,$60K - $80K,Blue,24,6,3,3,3095,2010,0.668,0.711,0.649,50
0,60,F,0,Graduate,Divorced,Less than $40K,Blue,36,4,3,1,3828,0,0.599,0.812,0.0,77
0,49,F,2,Uneducated,Single,Less than $40K,Blue,36,6,2,2,2182,1722,0.937,0.654,0.789,62
0,51,M,2,High School,Single,$60K - $80K,Blue,42,3,3,2,13906,1430,0.772,1.061,0.103,56
0,50,M,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588,994,0.786,0.585,0.094,55
0,32,F,2,Post-Graduate,Single,Less than $40K,Blue,16,3,3,2,2973,2446,0.612,0.95,0.823,48
1,50,F,2,Post-Graduate,Married,$60K - $80K,Blue,36,5,2,4,4045,0,0.66,0.464,0.0,59
0,40,M,4,Graduate,Married,$80K - $120K,Blue,36,3,3,2,2165,1465,0.622,0.73,0.677,57
1,34,F,2,Graduate,Married,Less than $40K,Blue,29,5,2,2,5845,0,0.504,0.591,0.0,65
0,50,M,2,Post-Graduate,Single,$120K +,Blue,37,6,3,4,15341,1016,0.709,0.548,0.066,44
0,45,M,4,College,Married,$60K - $80K,Blue,26,6,2,2,3035,1498,0.903,0.675,0.494,63
0,45,F,3,High School,Single,$60K - $80K,Blue,25,4,2,1,1986,1042,0.593,0.788,0.525,72
0,45,F,3,College,Married,Less than $40K,Blue,37,4,3,1,4602,1517,1.292,1.0,0.33,53
1,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689,2384,0.365,0.656,0.887,36
0,65,M,0,Graduate,Single,$40K - $60K,Blue,54,5,1,4,9383,829,0.515,0.622,0.088,79
0,47,F,4,Graduate,Single,Less than $40K,Blue,37,4,3,2,1438,780,0.66,0.844,0.542,74
1,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443,0,0.529,0.31,0.0,55
0,51,F,4,Graduate,Single,Less than $40K,Blue,39,3,2,1,2847,2082,0.787,0.553,0.731,62
0,44,M,5,High School,Single,$80K - $120K,Blue,37,4,2,3,15638,1729,0.843,0.566,0.111,52
0,43,M,2,Post-Graduate,Married,$120K +,Blue,36,3,3,2,10700,1346,0.639,0.7,0.126,59
1,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,4,1438,0,0.421,0.5,0.0,54
1,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,41,6,3,3,1694,479,0.838,0.312,0.283,55
1,53,F,3,High School,Divorced,$60K - $80K,Blue,36,4,3,6,7939,0,0.551,0.312,0.0,54
0,42,F,3,Graduate,Single,Less than $40K,Blue,35,3,2,2,2555,1587,1.088,0.881,0.621,53
0,55,F,2,College,Single,Less than $40K,Blue,36,3,1,2,2850,2517,0.625,0.735,0.883,50
0,59,M,1,High School,Single,$60K - $80K,Blue,51,6,2,4,8973,1300,0.568,0.714,0.145,65
0,58,F,1,Graduate,Single,$40K - $60K,Blue,53,3,3,1,6960,1536,0.437,0.549,0.221,39
0,60,F,2,College,Married,Less than $40K,Blue,41,6,2,2,4167,0,0.917,0.809,0.0,59
0,49,F,2,Uneducated,Married,$60K - $80K,Blue,36,4,3,2,5099,1178,0.912,0.864,0.231,46
0,42,F,4,Graduate,Divorced,$60K - $80K,Blue,36,3,3,1,2782,1782,0.853,0.755,0.641,50
0,44,F,3,Graduate,Married,Less than $40K,Blue,27,3,1,4,1480,1017,1.008,0.86,0.687,65
0,56,M,1,High School,Single,$80K - $120K,Blue,45,4,1,3,5070,0,1.01,0.652,0.0,48
0,52,M,2,Doctorate,Single,$80K - $120K,Blue,41,3,3,1,2757,1425,0.574,1.054,0.517,52
0,54,M,2,Doctorate,Married,$80K - $120K,Blue,43,6,3,2,5774,1519,0.458,0.667,0.263,63
0,55,M,2,Graduate,Married,$60K - $80K,Blue,44,6,6,3,6054,1103,0.613,0.739,0.182,49
0,57,M,1,High School,Single,$60K - $80K,Blue,43,3,3,1,19090,0,0.53,0.517,0.0,53
0,43,F,2,College,Married,Less than $40K,Blue,31,6,3,3,2069,839,0.923,0.707,0.406,58
0,47,F,4,Graduate,Married,Less than $40K,Blue,37,3,1,3,2447,1973,0.476,0.562,0.806,63
0,56,F,1,Uneducated,Married,Less than $40K,Blue,47,6,1,2,3022,1627,0.835,0.783,0.538,53
0,44,F,2,Graduate,Married,Less than $40K,Blue,36,5,1,3,4473,0,0.543,0.75,0.0,72
0,54,F,1,Doctorate,Divorced,Less than $40K,Blue,43,4,6,4,5267,0,0.631,0.588,0.0,51
0,37,M,3,Graduate,Single,$80K - $120K,Blue,29,6,2,4,7199,1274,0.639,0.786,0.177,45
0,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,4,2,1438,0,0.584,0.612,0.0,56
1,51,F,2,College,Single,Less than $40K,Blue,43,5,3,2,3245,0,0.553,0.261,0.0,68
0,47,F,5,Graduate,Single,$40K - $60K,Blue,40,4,3,4,3888,2517,0.641,0.725,0.647,49
0,45,F,5,High School,Married,$60K - $80K,Blue,40,3,2,2,14728,0,0.708,0.735,0.0,54
1,38,F,4,High School,Single,$40K - $60K,Blue,31,4,3,2,1438,0,0.406,0.486,0.0,38
1,48,M,4,Graduate,Single,$40K - $60K,Blue,43,2,3,2,11272,1744,0.347,0.214,0.155,42
0,49,F,3,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,2705,1681,0.577,0.776,0.621,49
0,41,M,4,Graduate,Married,$80K - $120K,Blue,27,4,2,4,12270,0,0.543,0.811,0.0,68
0,54,F,2,Uneducated,Single,Less than $40K,Blue,43,6,1,4,3006,633,0.733,0.65,0.211,78
0,39,M,2,Uneducated,Single,$80K - $120K,Blue,36,6,2,4,7901,1184,0.863,0.784,0.15,55
0,38,M,0,High School,Single,$80K - $120K,Blue,29,3,3,2,5983,1885,0.601,0.711,0.315,63
0,64,M,0,College,Single,$40K - $60K,Blue,53,6,3,2,7362,1907,0.693,0.711,0.259,62
0,55,M,2,Doctorate,Single,$80K - $120K,Blue,36,6,3,3,3046,2415,0.492,0.583,0.793,55
0,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516,1871,0.356,0.364,0.054,54
1,55,F,1,Doctorate,Married,$60K - $80K,Blue,39,1,3,3,12972,1424,0.525,0.2,0.11,62
0,44,F,5,Graduate,Single,$60K - $80K,Blue,37,3,1,1,17785,1259,0.806,1.118,0.071,54
0,55,M,2,High School,Single,$120K +,Blue,49,6,3,4,3029,1505,0.56,0.471,0.497,47
0,58,M,0,Graduate,Divorced,$60K - $80K,Blue,36,4,2,2,9097,1656,0.813,0.7,0.182,49
0,51,F,2,Uneducated,Single,Less than $40K,Blue,44,6,1,4,1438,0,0.827,0.826,0.0,53
0,58,M,3,Uneducated,Divorced,$80K - $120K,Blue,46,3,1,3,2375,1163,0.917,0.905,0.49,59
1,47,F,3,Graduate,Divorced,Less than $40K,Blue,36,5,2,2,8109,0,0.601,0.344,0.0,42
0,53,F,1,Post-Graduate,Single,$40K - $60K,Blue,43,5,1,0,2618,2026,0.669,0.619,0.774,61
0,42,F,3,Uneducated,Married,$60K - $80K,Blue,30,3,2,1,3549,0,0.584,0.8,0.0,62
0,45,M,5,Graduate,Single,Less than $40K,Blue,36,4,2,1,2718,1474,0.71,0.639,0.542,60
0,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,2,2230,1796,0.637,0.488,0.805,80
1,42,F,3,College,Single,Less than $40K,Blue,36,3,3,4,3802,1300,0.627,0.385,0.342,60
0,55,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2736,993,1.06,0.977,0.363,47
0,51,F,2,High School,Married,Less than $40K,Blue,37,3,2,1,2258,1250,0.611,0.596,0.554,58
1,51,F,1,Graduate,Married,Less than $40K,Blue,39,5,3,2,1438,0,0.885,0.296,0.0,71
1,65,M,2,College,Single,Less than $40K,Blue,36,4,2,3,2954,2517,0.619,0.474,0.852,68
0,50,M,4,Graduate,Married,$80K - $120K,Blue,31,6,3,2,11882,1472,0.413,0.722,0.124,53
0,49,F,3,Uneducated,Married,Less than $40K,Blue,36,5,3,4,1438,0,0.929,0.66,0.0,47
0,38,F,2,Graduate,Single,Less than $40K,Blue,25,6,2,2,1438,538,0.675,0.659,0.374,56
0,54,F,3,Doctorate,Single,Less than $40K,Blue,36,4,2,2,2778,743,0.812,0.51,0.267,61
0,54,F,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474,1539,0.649,0.509,0.622,61
0,54,F,3,Graduate,Single,$40K - $60K,Blue,43,6,3,4,5632,1596,0.951,1.065,0.283,55
1,49,F,3,Graduate,Single,$60K - $80K,Blue,38,1,2,4,11025,0,0.501,0.273,0.0,67
